Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.02.28 23:57:00,106300.49,106307.65,106300.49,106307.65,180,96,0
2026.02.28 23:54:00,106293.29,106300.45,106293.29,106300.45,180,96,0
2026.02.28 23:51:00,106286.09,106293.25,106286.09,106293.25,180,96,0
2026.02.28 23:48:00,106317.36,106320.72,106282.29,106286.05,180,96,0
2026.02.28 23:45:00,106310.16,106317.32,106310.16,106317.32,180,96,0
2026.02.28 23:42:00,106302.96,106310.12,106302.96,106310.12,180,96,0
2026.02.28 23:39:00,106295.76,106302.92,106295.76,106302.92,180,96,0
2026.02.28 23:36:00,106288.56,106295.72,106288.56,106295.72,180,96,0
2026.02.28 23:33:00,106281.36,106288.52,106281.36,106288.52,180,96,0
2026.02.28 23:30:00,106274.16,106281.32,106274.16,106281.32,180,96,0
2026.02.28 23:27:00,106266.96,106274.12,106266.96,106274.12,180,96,0
2026.02.28 23:24:00,106259.76,106266.92,106259.76,106266.92,180,96,0
2026.02.28 23:21:00,106252.56,106259.72,106252.56,106259.72,180,96,0
2026.02.28 23:18:00,106271.03,106277.59,106251.96,106252.52,180,96,0
2026.02.28 23:15:00,106263.83,106270.99,106263.83,106270.99,180,96,0
2026.02.28 23:12:00,106256.63,106263.79,106256.63,106263.79,180,96,0
2026.02.28 23:09:00,106294.31,106294.75,106249.91,106256.59,180,96,0
2026.02.28 23:06:00,106287.11,106294.27,106287.11,106294.27,180,96,0
2026.02.28 23:03:00,106410.71,106412.47,106285.99,106287.07,180,96,0
2026.02.28 23:00:00,106403.51,106410.67,106403.51,106410.67,180,96,0
2026.02.28 22:57:00,106396.31,106403.47,106396.31,106403.47,180,96,0
2026.02.28 22:54:00,106389.11,106396.27,106389.11,106396.27,180,96,0
2026.02.28 22:51:00,106381.91,106389.07,106381.91,106389.07,180,96,0
2026.02.28 22:48:00,106374.83,106381.87,106374.83,106381.87,154,96,0
2026.02.28 22:45:00,106367.63,106374.79,106367.63,106374.79,180,96,0
2026.02.28 22:42:00,106360.43,106367.59,106360.43,106367.59,180,96,0
2026.02.28 22:39:00,106353.23,106360.39,106353.23,106360.39,180,96,0
2026.02.28 22:36:00,106346.03,106353.19,106346.03,106353.19,180,96,0
2026.02.28 22:33:00,106382.96,106383.72,106339.63,106345.99,180,96,0
2026.02.28 22:30:00,106375.76,106382.92,106375.76,106382.92,180,96,0
2026.02.28 22:27:00,106368.56,106375.72,106368.56,106375.72,180,96,0
2026.02.28 22:24:00,106361.36,106368.52,106361.36,106368.52,180,96,0
2026.02.28 22:21:00,106354.16,106361.32,106354.16,106361.32,180,96,0
2026.02.28 22:18:00,106346.96,106354.12,106346.96,106354.12,180,96,0
2026.02.28 22:15:00,106339.76,106346.92,106339.76,106346.92,180,96,0
2026.02.28 22:12:00,106332.56,106339.72,106332.56,106339.72,180,96,0
2026.02.28 22:09:00,106325.36,106332.52,106325.36,106332.52,180,96,0
2026.02.28 22:06:00,106318.16,106325.32,106318.16,106325.32,180,96,0
2026.02.28 22:03:00,106310.96,106318.12,106310.96,106318.12,180,96,0
2026.02.28 22:00:00,106369.02,106371.42,106306.88,106310.92,180,96,0
2026.02.28 21:57:00,106361.82,106368.98,106361.82,106368.98,180,96,0
2026.02.28 21:54:00,106354.62,106361.78,106354.62,106361.78,180,96,0
2026.02.28 21:51:00,106382.99,106384.55,106349.02,106354.58,180,96,0
2026.02.28 21:48:00,106375.79,106382.95,106375.79,106382.95,180,96,0
