Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.02.28 00:00:00,117870.07,118015.77,117689.68,117725.07,86252,63,0
2026.02.27 00:00:00,117457.63,117973.19,117457.63,117870.04,86401,63,0
2026.02.26 00:00:00,117325.11,117520.14,117276.57,117457.60,86395,63,0
2026.02.25 00:00:00,116826.65,117325.08,116778.48,117325.08,86403,63,0
2026.02.24 00:00:00,116801.71,116951.97,116617.96,116826.62,86402,63,0
2026.02.23 00:00:00,116813.77,116908.43,116542.17,116801.68,86299,63,0
2026.02.22 00:00:00,116752.00,116993.47,116648.45,116813.74,85406,63,0
2026.02.21 00:00:00,116763.53,116965.42,116696.47,116751.97,85670,63,0
2026.02.20 00:00:00,116506.66,116942.63,116506.66,116763.50,86400,63,0
2026.02.19 00:00:00,116914.83,117095.98,116494.48,116506.63,86403,63,0
2026.02.18 00:00:00,116948.94,116970.22,116742.85,116914.80,86403,63,0
2026.02.17 00:00:00,117061.57,117166.37,116898.47,116948.91,86402,63,0
2026.02.16 00:00:00,116708.59,117079.51,116596.01,117061.54,86402,63,0
2026.02.15 00:00:00,116868.68,116969.09,116548.17,116708.56,85667,63,0
2026.02.14 00:00:00,116423.01,116882.36,116324.17,116868.65,86386,63,0
2026.02.13 00:00:00,116793.65,116815.08,116336.07,116422.98,86400,63,0
2026.02.12 00:00:00,116444.29,116857.32,116430.61,116793.62,86400,63,0
2026.02.11 00:00:00,116700.10,116706.36,116272.04,116444.26,86401,63,0
2026.02.10 00:00:00,116568.92,116753.00,116420.45,116700.07,86400,63,0
2026.02.09 00:00:00,116325.09,116668.13,116252.24,116568.89,86398,63,0
2026.02.08 00:00:00,116261.99,116432.93,116159.83,116325.06,85719,63,0
2026.02.07 00:00:00,116350.31,116455.46,116229.09,116261.96,86184,63,0
2026.02.06 00:00:00,116044.43,116437.23,115840.96,116350.28,86400,63,0
2026.02.05 00:00:00,115968.38,116197.49,115661.33,116044.40,86400,63,0
2026.02.04 00:00:00,116071.00,116295.12,115933.48,115968.35,86401,63,0
2026.02.03 00:00:00,115788.82,116073.35,115684.81,116070.97,86400,63,0
2026.02.02 00:00:00,115221.92,115840.77,115163.76,115788.79,86400,63,0
2026.02.01 00:00:00,115035.89,115448.38,114883.10,115221.89,86271,63,0
