Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.03.07 00:00:00,93466.66,93471.72,93466.66,93471.72,254,45,0
2026.03.06 00:00:00,93385.17,93491.17,93162.60,93466.64,86403,45,0
2026.03.05 00:00:00,93305.98,93445.45,93144.12,93385.15,86403,45,0
2026.03.04 00:00:00,93071.71,93318.58,92981.07,93305.96,86394,45,0
2026.03.03 00:00:00,92834.14,93071.69,92676.55,93071.69,86403,45,0
2026.03.02 00:00:00,92941.49,93030.37,92772.90,92834.12,86403,45,0
2026.03.01 00:00:00,93053.25,93155.41,92923.26,92941.47,85737,45,0
2026.02.28 00:00:00,93057.62,93199.05,92959.50,93053.23,86253,45,0
2026.02.27 00:00:00,93150.25,93283.37,92946.33,93057.60,86401,45,0
2026.02.26 00:00:00,93378.67,93436.55,93119.34,93150.23,86395,45,0
2026.02.25 00:00:00,93436.97,93749.65,93378.33,93378.65,86403,45,0
2026.02.24 00:00:00,93438.58,93578.96,93320.85,93436.95,86402,45,0
2026.02.23 00:00:00,93345.34,93438.56,93122.08,93438.56,86299,45,0
2026.02.22 00:00:00,93606.41,93674.23,93274.00,93345.32,85406,45,0
2026.02.21 00:00:00,94229.60,94328.23,93591.81,93606.39,85670,45,0
2026.02.20 00:00:00,93695.02,94282.84,93695.02,94229.58,86400,45,0
2026.02.19 00:00:00,94064.24,94215.54,93643.62,93695.00,86403,45,0
2026.02.18 00:00:00,93985.42,94082.82,93855.62,94064.22,86403,45,0
2026.02.17 00:00:00,93773.43,94059.49,93728.61,93985.40,86403,45,0
2026.02.16 00:00:00,93919.03,93968.50,93657.49,93773.41,86401,45,0
2026.02.15 00:00:00,93795.11,94081.60,93795.11,93919.01,85669,45,0
2026.02.14 00:00:00,93991.19,94012.64,93657.76,93795.09,86386,45,0
2026.02.13 00:00:00,94480.73,94502.69,93954.36,94017.36,86400,45,0
2026.02.12 00:00:00,94476.42,94601.32,94360.35,94480.71,86400,45,0
2026.02.11 00:00:00,94502.19,94629.72,94383.00,94476.40,86401,45,0
2026.02.10 00:00:00,94543.26,94666.81,94369.24,94502.17,86400,45,0
2026.02.09 00:00:00,94839.29,94922.55,94501.20,94543.24,86398,45,0
2026.02.08 00:00:00,94654.71,94899.87,94654.71,94839.27,85725,45,0
2026.02.07 00:00:00,94632.07,94777.04,94462.73,94654.69,86184,45,0
2026.02.06 00:00:00,94745.62,94846.90,94599.80,94632.05,86400,45,0
2026.02.05 00:00:00,94783.89,94961.69,94663.11,94745.60,86400,45,0
2026.02.04 00:00:00,94873.85,94934.41,94676.90,94783.87,86401,45,0
2026.02.03 00:00:00,95005.13,95074.63,94787.55,94873.83,86400,45,0
2026.02.02 00:00:00,95233.71,95459.20,94954.67,95005.11,86400,45,0
2026.02.01 00:00:00,95108.62,95294.56,94932.76,95233.69,86272,45,0
2026.01.31 00:00:00,94999.63,95108.60,94888.09,95108.60,86400,45,0
2026.01.30 00:00:00,95258.80,95262.34,94926.02,94999.61,86400,45,0
2026.01.29 00:00:00,95457.82,95458.28,95216.09,95258.78,86400,45,0
2026.01.28 00:00:00,95516.52,95561.67,95349.02,95457.80,86400,45,0
2026.01.27 00:00:00,95385.05,95614.83,95298.82,95516.50,86401,45,0
2026.01.26 00:00:00,95406.14,95428.63,95211.11,95385.03,86400,45,0
2026.01.25 00:00:00,95463.72,95609.62,95377.39,95406.12,86338,45,0
2026.01.24 00:00:00,95628.80,95764.95,95404.65,95463.70,86400,45,0
2026.01.23 00:00:00,95147.21,95659.64,95147.21,95628.78,86401,45,0
2026.01.22 00:00:00,95153.36,95309.13,95099.42,95147.19,86400,45,0
2026.01.21 00:00:00,95535.10,95576.50,95126.96,95153.34,86400,45,0
2026.01.20 00:00:00,95460.21,95535.08,95278.11,95535.08,86400,45,0
2026.01.19 00:00:00,95568.23,95684.93,95438.92,95460.19,86400,45,0
2026.01.18 00:00:00,95384.59,95736.86,95384.59,95568.21,86300,45,0
2026.01.17 00:00:00,95484.62,95507.39,95199.84,95384.57,86284,45,0
2026.01.16 00:00:00,95642.88,95806.39,95467.11,95484.60,86400,45,0
2026.01.15 00:00:00,95887.16,95954.45,95622.08,95642.86,86400,45,0
2026.01.14 00:00:00,95818.98,96120.80,95814.48,95887.14,86401,45,0
2026.01.13 00:00:00,96000.48,96045.93,95658.32,95818.96,86400,45,0
2026.01.12 00:00:00,95891.71,96031.22,95683.46,96000.46,86400,45,0
2026.01.11 00:00:00,95578.28,95946.14,95505.65,95891.69,86281,45,0
2026.01.10 00:00:00,95895.23,95922.92,95548.98,95578.26,86401,45,0
2026.01.09 00:00:00,96013.73,96015.07,95740.62,95895.21,86400,45,0
2026.01.08 00:00:00,95598.20,96141.53,95592.67,96013.71,86400,45,0
2026.01.07 00:00:00,95725.46,95773.95,95529.73,95598.18,86400,45,0
2026.01.06 00:00:00,95494.29,95794.35,95490.89,95725.44,86400,45,0
2026.01.05 00:00:00,95390.62,95603.01,95375.03,95494.27,86400,45,0
2026.01.04 00:00:00,95590.34,95672.89,95366.57,95390.60,86400,45,0
2026.01.03 00:00:00,95496.54,95675.04,95473.74,95590.32,86262,45,0
2026.01.02 00:00:00,95767.21,95769.05,95358.38,95496.52,86400,45,0
2026.01.01 00:00:00,95988.85,96045.22,95708.25,95767.19,86281,45,0
2025.12.31 00:00:00,96519.84,96602.13,95953.32,95988.83,86400,45,0
2025.12.30 00:00:00,96466.50,96524.41,96339.16,96519.82,86400,45,0
2025.12.29 00:00:00,96410.80,96514.46,96305.47,96466.48,86400,45,0
2025.12.28 00:00:00,96337.59,96475.32,96219.03,96410.78,86400,45,0
2025.12.27 00:00:00,96713.86,96745.72,96260.31,96337.57,86400,45,0
2025.12.26 00:00:00,96637.83,96756.12,96402.50,96713.84,86400,45,0
2025.12.25 00:00:00,96589.35,96686.77,96487.41,96637.81,86280,45,0
2025.12.24 00:00:00,96661.40,96665.90,96435.34,96589.33,86383,45,0
2025.12.23 00:00:00,96409.87,96687.85,96316.27,96661.38,86401,45,0
2025.12.22 00:00:00,96444.29,96748.12,96409.51,96409.85,86400,45,0
2025.12.21 00:00:00,96761.08,96817.15,96350.34,96444.27,86336,45,0
2025.12.20 00:00:00,97049.88,97073.87,96746.50,96761.06,86036,45,0
2025.12.19 00:00:00,96751.14,97075.41,96739.81,97049.86,86400,45,0
2025.12.18 00:00:00,96623.93,96853.51,96557.73,96751.12,86401,45,0
2025.12.17 00:00:00,96622.05,96731.49,96444.51,96623.91,86400,45,0
2025.12.16 00:00:00,96682.78,96995.15,96573.35,96622.03,86400,45,0
2025.12.15 00:00:00,96581.20,96712.40,96463.40,96682.76,86400,45,0
2025.12.14 00:00:00,96661.99,96722.82,96382.62,96581.18,86401,45,0
2025.12.13 00:00:00,96483.90,96680.03,96412.48,96661.97,86388,45,0
2025.12.12 00:00:00,96581.00,96671.01,96407.27,96483.88,86400,45,0
2025.12.11 00:00:00,96582.21,96775.81,96496.97,96580.98,86400,45,0
2025.12.10 00:00:00,96101.94,96582.19,96087.48,96582.19,86400,45,0
2025.12.09 00:00:00,95761.54,96101.92,95747.12,96101.92,86401,45,0
2025.12.08 00:00:00,95657.53,95761.52,95488.86,95761.52,86391,45,0
2025.12.07 00:00:00,95713.14,95836.53,95593.28,95657.51,86261,45,0
2025.12.06 00:00:00,95354.06,95765.55,95277.21,95713.12,86400,45,0
2025.12.05 00:00:00,95203.30,95419.10,95130.75,95354.04,86401,45,0
2025.12.04 00:00:00,95063.00,95244.43,95026.25,95203.28,86400,45,0
2025.12.03 00:00:00,95253.30,95329.70,94954.37,95062.98,86400,45,0
2025.12.02 00:00:00,95505.72,95518.44,95174.14,95253.28,86400,45,0
2025.12.01 00:00:00,95442.79,95525.27,95292.17,95505.70,86398,45,0
2025.11.30 00:00:00,95510.74,95618.55,95439.85,95442.77,86400,45,0
2025.11.29 00:00:00,95331.48,95721.65,95286.12,95510.72,86400,45,0
2025.11.28 00:00:00,95200.88,95358.16,95097.05,95331.46,86400,45,0
2025.11.27 00:00:00,95289.40,95342.99,95129.25,95200.86,86401,45,0
2025.11.26 00:00:00,95503.99,95549.83,95164.33,95289.38,86400,45,0
2025.11.25 00:00:00,95370.84,95646.49,95341.80,95503.97,86400,45,0
2025.11.24 00:00:00,95401.50,95508.43,95263.90,95370.82,86400,45,0
2025.11.23 00:00:00,95563.41,95592.86,95284.76,95401.48,86233,45,0
2025.11.22 00:00:00,95442.67,95592.28,95304.04,95563.39,86401,45,0
2025.11.21 00:00:00,95182.67,95451.26,95164.07,95442.65,86309,45,0
2025.11.20 00:00:00,94845.00,95217.70,94845.00,95182.65,86400,45,0
2025.11.19 00:00:00,94826.48,94986.13,94680.17,94844.98,86400,45,0
2025.11.18 00:00:00,94754.81,94826.46,94446.66,94826.46,86401,45,0
2025.11.17 00:00:00,94597.85,94765.21,94530.95,94754.79,86399,45,0
2025.11.16 00:00:00,94456.71,94651.56,94261.53,94597.83,86234,45,0
2025.11.15 00:00:00,94496.44,94596.23,94209.50,94456.69,86400,45,0
2025.11.14 00:00:00,94429.65,94569.99,94244.09,94496.42,86400,45,0
2025.11.13 00:00:00,94609.42,94627.34,94322.85,94429.63,86401,45,0
2025.11.12 00:00:00,94283.40,94615.87,94283.40,94609.40,86400,45,0
2025.11.11 00:00:00,94368.88,94410.25,94112.69,94283.38,86400,45,0
2025.11.10 00:00:00,94043.55,94368.86,94008.20,94368.86,86398,45,0
2025.11.09 00:00:00,94472.45,94537.03,94011.50,94043.53,86339,45,0
2025.11.08 00:00:00,94699.40,94716.46,94423.14,94472.43,85769,45,0
2025.11.07 00:00:00,94898.06,94919.37,94615.94,94699.38,86400,45,0
2025.11.06 00:00:00,95115.36,95148.90,94890.70,94898.04,86400,45,0
2025.11.05 00:00:00,94986.21,95241.63,94961.48,95115.34,86401,45,0
2025.11.04 00:00:00,95121.75,95224.60,94825.86,94986.19,86400,45,0
2025.11.03 00:00:00,95189.28,95269.55,95078.39,95121.73,86399,45,0
2025.11.02 00:00:00,95513.91,95524.91,95149.49,95189.26,86337,45,0
2025.11.01 00:00:00,95767.14,95803.04,95456.02,95513.89,86385,45,0
2025.10.31 00:00:00,95700.37,95877.13,95616.70,95767.12,86401,45,0
2025.10.30 00:00:00,95557.08,95903.01,95532.49,95700.35,86400,45,0
2025.10.29 00:00:00,95285.79,95559.72,95209.42,95557.06,86400,45,0
2025.10.28 00:00:00,95191.62,95578.32,95191.62,95285.77,86400,45,0
2025.10.27 00:00:00,94878.93,95242.49,94836.24,95191.60,86401,45,0
2025.10.26 00:00:00,94677.86,94878.91,94591.34,94878.91,80309,45,0
2025.10.25 00:00:00,94743.00,94799.56,94552.18,94677.84,86401,45,0
2025.10.24 00:00:00,94626.22,94758.80,94562.46,94742.98,86400,45,0
2025.10.23 00:00:00,94831.24,94902.59,94585.53,94626.20,86400,45,0
2025.10.22 00:00:00,94762.44,95000.58,94714.91,94831.22,86400,45,0
2025.10.21 00:00:00,94791.09,94866.56,94627.01,94762.42,86400,45,0
2025.10.20 00:00:00,95075.34,95108.90,94753.51,94791.07,86401,45,0
2025.10.19 00:00:00,94943.27,95178.98,94901.30,95075.32,85159,45,0
2025.10.18 00:00:00,94634.86,94988.95,94597.86,94943.25,86400,45,0
2025.10.17 00:00:00,94247.31,94808.82,94239.31,94634.84,86400,45,0
2025.10.16 00:00:00,94317.76,94393.40,94137.30,94247.29,86400,45,0
2025.10.15 00:00:00,94581.81,94623.68,94307.79,94317.74,86401,45,0
2025.10.14 00:00:00,94695.89,94735.67,94430.80,94581.79,86400,45,0
2025.10.13 00:00:00,94831.69,94935.04,94654.08,94695.87,86400,45,0
2025.10.12 00:00:00,94481.54,94855.91,94391.64,94831.67,86261,45,0
2025.10.11 00:00:00,94158.55,94570.97,94076.98,94481.52,86400,45,0
2025.10.10 00:00:00,94236.65,94251.50,94050.05,94158.53,86400,45,0
2025.10.09 00:00:00,94490.29,94543.20,94195.19,94236.63,86401,45,0
2025.10.08 00:00:00,94534.41,94660.82,94351.07,94490.27,86400,45,0
2025.10.07 00:00:00,94696.18,94717.57,94421.34,94534.39,86400,45,0
2025.10.06 00:00:00,94791.00,94885.70,94595.38,94696.16,86398,45,0
2025.10.05 00:00:00,94849.54,94907.99,94699.47,94790.98,86338,45,0
2025.10.04 00:00:00,94788.27,95028.55,94771.26,94849.52,85821,45,0
2025.10.03 00:00:00,94805.07,95075.29,94749.80,94788.25,86400,45,0
2025.10.02 00:00:00,94565.41,94805.05,94472.28,94805.05,86400,45,0
2025.10.01 00:00:00,94519.77,94753.40,94477.82,94565.39,86401,45,0
2025.09.30 00:00:00,94476.91,94559.35,94308.82,94519.75,86400,45,0
2025.09.29 00:00:00,94418.10,94587.61,94357.28,94476.89,86400,45,0
2025.09.28 00:00:00,94153.28,94446.80,94032.27,94418.08,86399,45,0
2025.09.27 00:00:00,94204.86,94205.74,93923.50,94153.26,86388,45,0
2025.09.26 00:00:00,94071.37,94219.17,94036.15,94204.84,86400,45,0
2025.09.25 00:00:00,93953.63,94086.08,93862.09,94071.35,86400,45,0
2025.09.24 00:00:00,94766.75,94774.47,93913.21,93953.61,86400,45,0
2025.09.23 00:00:00,94578.54,94889.46,94517.73,94766.73,86400,45,0
2025.09.22 00:00:00,94836.54,94886.82,94481.84,94578.52,86401,45,0
2025.09.21 00:00:00,94718.17,94888.57,94692.83,94836.52,86146,45,0
2025.09.20 00:00:00,94789.76,94843.81,94560.06,94718.15,75730,45,0
2025.09.19 00:00:00,94473.36,94859.00,94372.63,94789.74,86400,45,0
2025.09.18 00:00:00,94193.57,94564.90,94062.71,94473.34,86401,45,0
2025.09.17 00:00:00,94427.84,94508.64,94185.45,94193.55,86400,45,0
2025.09.16 00:00:00,94577.48,94624.18,94284.24,94427.82,86401,45,0
2025.09.15 00:00:00,94543.57,94659.02,94426.49,94577.46,86400,45,0
2025.09.14 00:00:00,94600.47,94681.72,94478.33,94543.55,86114,45,0
2025.09.13 00:00:00,95130.09,95196.22,94596.85,94600.45,75218,45,0
2025.09.12 00:00:00,95065.61,95233.41,95018.29,95130.07,86400,45,0
2025.09.11 00:00:00,95121.76,95306.67,95038.64,95065.59,86400,45,0
2025.09.10 00:00:00,95330.69,95521.39,95062.54,95121.74,86401,45,0
2025.09.09 00:00:00,95373.24,95459.33,95133.51,95330.67,86400,45,0
2025.09.08 00:00:00,95471.26,95538.28,95213.64,95373.22,86400,45,0
2025.09.07 00:00:00,95414.58,95471.24,95221.07,95471.24,86400,45,0
2025.09.06 00:00:00,95566.13,95640.64,95327.11,95414.56,86400,45,0
2025.09.05 00:00:00,95396.89,95588.92,95247.70,95566.11,86401,45,0
2025.09.04 00:00:00,95782.51,95805.61,95371.95,95396.87,86400,45,0
2025.09.03 00:00:00,95540.11,95798.70,95470.14,95782.49,86400,45,0
2025.09.02 00:00:00,95825.27,95883.23,95523.13,95540.09,86400,45,0
2025.09.01 00:00:00,95787.18,95974.07,95650.44,95825.25,86400,45,0
2025.08.31 00:00:00,96139.69,96176.30,95783.90,95787.16,86371,45,0
2025.08.30 00:00:00,96211.71,96296.71,96076.77,96139.67,85872,45,0
2025.08.29 00:00:00,96518.56,96539.60,96127.93,96211.69,86400,45,0
2025.08.28 00:00:00,96214.43,96518.54,96158.10,96518.54,86400,45,0
2025.08.27 00:00:00,96312.71,96398.49,96155.58,96214.41,86400,45,0
2025.08.26 00:00:00,96650.10,96650.14,96187.94,96312.69,86400,45,0
2025.08.25 00:00:00,96190.23,96650.08,96147.14,96650.08,86401,45,0
2025.08.24 00:00:00,96276.35,96383.84,96145.46,96190.21,86399,45,0
2025.08.23 00:00:00,96139.08,96308.16,96032.05,96276.33,86400,45,0
2025.08.22 00:00:00,96215.82,96303.57,96127.10,96139.06,86400,45,0
2025.08.21 00:00:00,95976.50,96260.82,95971.31,96215.80,86400,45,0
2025.08.20 00:00:00,95775.48,96104.94,95713.24,95976.48,86400,45,0
2025.08.19 00:00:00,96192.63,96256.89,95708.45,95775.46,86401,45,0
2025.08.18 00:00:00,96044.69,96262.74,95998.12,96192.61,86399,45,0
2025.08.17 00:00:00,95812.96,96105.43,95726.51,96044.67,86245,45,0
2025.08.16 00:00:00,95756.42,95885.97,95575.62,95812.94,86388,45,0
2025.08.15 00:00:00,96023.46,96103.03,95677.69,95756.40,86400,45,0
