Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.12.31 20:00:00,96138.69,96150.47,95953.32,95988.83,14400,45,0
2025.12.31 16:00:00,96303.12,96318.38,96095.42,96138.67,14400,45,0
2025.12.31 12:00:00,96327.52,96348.08,96261.90,96303.10,14400,45,0
2025.12.31 08:00:00,96436.11,96448.69,96326.14,96327.50,14400,45,0
2025.12.31 04:00:00,96548.64,96602.13,96431.41,96436.09,14400,45,0
2025.12.31 00:00:00,96519.84,96569.29,96508.26,96548.62,14400,45,0
2025.12.30 20:00:00,96442.69,96519.82,96442.69,96519.82,14400,45,0
2025.12.30 16:00:00,96431.85,96453.90,96389.66,96442.67,14400,45,0
2025.12.30 12:00:00,96435.69,96524.41,96417.09,96431.83,14400,45,0
2025.12.30 08:00:00,96353.13,96466.79,96339.16,96435.67,14400,45,0
2025.12.30 04:00:00,96430.48,96504.18,96352.95,96353.11,14400,45,0
2025.12.30 00:00:00,96466.50,96495.08,96414.40,96430.46,14400,45,0
2025.12.29 20:00:00,96315.17,96466.48,96315.17,96466.48,14400,45,0
2025.12.29 16:00:00,96456.63,96487.12,96305.47,96315.15,14400,45,0
2025.12.29 12:00:00,96348.01,96487.13,96317.75,96456.61,14400,45,0
2025.12.29 08:00:00,96319.45,96387.93,96319.45,96347.99,14400,45,0
2025.12.29 04:00:00,96469.42,96514.46,96319.07,96319.43,14400,45,0
2025.12.29 00:00:00,96410.80,96491.70,96381.90,96469.40,14400,45,0
2025.12.28 20:00:00,96369.35,96475.32,96369.35,96410.78,14400,45,0
2025.12.28 16:00:00,96372.41,96420.23,96297.91,96369.33,14400,45,0
2025.12.28 12:00:00,96271.02,96393.89,96271.02,96372.39,14400,45,0
2025.12.28 08:00:00,96286.53,96337.66,96257.38,96271.00,14399,45,0
2025.12.28 04:00:00,96291.12,96304.64,96219.03,96286.51,14400,45,0
2025.12.28 00:00:00,96337.59,96387.83,96268.47,96291.10,14401,45,0
2025.12.27 20:00:00,96313.39,96344.87,96277.65,96337.57,14400,45,0
2025.12.27 16:00:00,96466.18,96471.62,96260.31,96313.37,14400,45,0
