Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.03.07 00:00:00,93466.66,93471.72,93466.66,93471.72,254,45,0
2026.03.06 12:00:00,93304.98,93491.17,93162.60,93466.64,43202,45,0
2026.03.06 00:00:00,93385.17,93445.18,93250.74,93304.96,43201,45,0
2026.03.05 12:00:00,93210.42,93445.45,93144.12,93385.15,43201,45,0
2026.03.05 00:00:00,93305.98,93341.61,93154.22,93210.40,43202,45,0
2026.03.04 12:00:00,93138.92,93318.58,92981.07,93305.96,43200,45,0
2026.03.04 00:00:00,93071.71,93230.36,93033.13,93138.90,43194,45,0
2026.03.03 12:00:00,92825.07,93071.69,92676.55,93071.69,43202,45,0
2026.03.03 00:00:00,92834.14,92916.19,92749.34,92825.05,43201,45,0
2026.03.02 12:00:00,92782.47,92882.81,92772.90,92834.12,43201,45,0
2026.03.02 00:00:00,92941.49,93030.37,92782.15,92782.45,43202,45,0
2026.03.01 12:00:00,93021.02,93155.41,92923.26,92941.47,43201,45,0
2026.03.01 00:00:00,93053.25,93136.36,92966.76,93021.00,42536,45,0
2026.02.28 12:00:00,93088.70,93129.80,92959.50,93053.23,43052,45,0
2026.02.28 00:00:00,93057.62,93199.05,92970.84,93088.68,43201,45,0
2026.02.27 12:00:00,93012.20,93096.44,92946.33,93057.60,43201,45,0
2026.02.27 00:00:00,93150.25,93283.37,92999.26,93012.18,43200,45,0
2026.02.26 12:00:00,93281.28,93304.54,93119.34,93150.23,43200,45,0
2026.02.26 00:00:00,93378.67,93436.55,93201.03,93281.26,43195,45,0
2026.02.25 12:00:00,93686.42,93714.26,93378.33,93378.65,43202,45,0
2026.02.25 00:00:00,93436.97,93749.65,93420.85,93686.40,43201,45,0
2026.02.24 12:00:00,93424.15,93457.71,93320.85,93436.95,43201,45,0
2026.02.24 00:00:00,93438.58,93578.96,93373.95,93424.13,43201,45,0
2026.02.23 12:00:00,93216.85,93438.56,93199.84,93438.56,43201,45,0
2026.02.23 00:00:00,93345.34,93350.80,93122.08,93216.83,43098,45,0
2026.02.22 12:00:00,93470.37,93492.06,93274.00,93345.32,42805,45,0
2026.02.22 00:00:00,93606.41,93674.23,93463.97,93470.35,42601,45,0
2026.02.21 12:00:00,94216.98,94218.08,93591.81,93606.39,42468,45,0
2026.02.21 00:00:00,94229.60,94328.23,94163.16,94216.96,43202,45,0
2026.02.20 12:00:00,94037.92,94282.84,94001.80,94229.58,43201,45,0
2026.02.20 00:00:00,93695.02,94113.90,93695.02,94037.90,43199,45,0
2026.02.19 12:00:00,94125.09,94136.63,93643.62,93695.00,43202,45,0
2026.02.19 00:00:00,94064.24,94215.54,94048.60,94125.07,43201,45,0
2026.02.18 12:00:00,93952.51,94082.82,93932.73,94064.22,43201,45,0
2026.02.18 00:00:00,93985.42,94018.74,93855.62,93952.49,43202,45,0
2026.02.17 12:00:00,93838.27,94059.49,93838.27,93985.40,43201,45,0
2026.02.17 00:00:00,93773.43,93913.31,93728.61,93838.25,43202,45,0
2026.02.16 12:00:00,93677.58,93851.05,93657.49,93773.41,43200,45,0
2026.02.16 00:00:00,93919.03,93968.50,93672.46,93677.56,43201,45,0
2026.02.15 12:00:00,94046.43,94067.03,93810.98,93919.01,43200,45,0
2026.02.15 00:00:00,93795.11,94081.60,93795.11,94046.41,42469,45,0
2026.02.14 12:00:00,93745.15,93914.81,93703.65,93795.09,43186,45,0
2026.02.14 00:00:00,93991.19,94012.64,93657.76,93745.13,43200,45,0
2026.02.13 12:00:00,94321.16,94344.02,93954.36,94017.36,43200,45,0
2026.02.13 00:00:00,94480.73,94502.69,94271.80,94321.14,43200,45,0
2026.02.12 12:00:00,94549.36,94595.05,94387.31,94480.71,43200,45,0
2026.02.12 00:00:00,94476.42,94601.32,94360.35,94549.34,43200,45,0
2026.02.11 12:00:00,94544.66,94629.72,94383.00,94476.40,43200,45,0
2026.02.11 00:00:00,94502.19,94616.00,94456.31,94544.64,43201,45,0
2026.02.10 12:00:00,94426.99,94666.81,94369.24,94502.17,43200,45,0
2026.02.10 00:00:00,94543.26,94563.64,94385.66,94426.97,43200,45,0
2026.02.09 12:00:00,94701.56,94739.76,94501.20,94543.24,43198,45,0
2026.02.09 00:00:00,94839.29,94922.55,94684.20,94701.54,43200,45,0
2026.02.08 12:00:00,94795.35,94899.87,94695.12,94839.27,43189,45,0
2026.02.08 00:00:00,94654.71,94861.54,94654.71,94795.33,42536,45,0
2026.02.07 12:00:00,94692.05,94717.37,94462.73,94654.69,42984,45,0
2026.02.07 00:00:00,94632.07,94777.04,94556.65,94692.03,43200,45,0
2026.02.06 12:00:00,94784.71,94845.79,94599.80,94632.05,43200,45,0
2026.02.06 00:00:00,94745.62,94846.90,94676.52,94784.69,43200,45,0
2026.02.05 12:00:00,94792.66,94961.69,94711.42,94745.60,43200,45,0
2026.02.05 00:00:00,94783.89,94855.05,94663.11,94792.64,43200,45,0
2026.02.04 12:00:00,94803.28,94852.78,94676.90,94783.87,43200,45,0
2026.02.04 00:00:00,94873.85,94934.41,94723.90,94803.26,43201,45,0
2026.02.03 12:00:00,94885.05,94997.92,94787.55,94873.83,43200,45,0
2026.02.03 00:00:00,95005.13,95074.63,94869.71,94885.03,43200,45,0
2026.02.02 12:00:00,95299.18,95385.53,94954.67,95005.11,43200,45,0
2026.02.02 00:00:00,95233.71,95459.20,95190.57,95299.16,43200,45,0
2026.02.01 12:00:00,95097.44,95294.56,95097.44,95233.69,43134,45,0
2026.02.01 00:00:00,95108.62,95159.68,94932.76,95097.42,43138,45,0
2026.01.31 12:00:00,94965.30,95108.60,94888.09,95108.60,43200,45,0
2026.01.31 00:00:00,94999.63,95108.12,94911.08,94965.28,43200,45,0
