Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.03.07 00:00:00,93466.66,93471.70,93466.66,93471.70,253,45,0
2026.03.06 23:30:00,93480.51,93491.17,93455.70,93466.64,1800,45,0
2026.03.06 23:00:00,93444.51,93480.49,93444.51,93480.49,1800,45,0
2026.03.06 22:30:00,93408.51,93444.49,93408.51,93444.49,1800,45,0
2026.03.06 22:00:00,93372.49,93408.49,93372.49,93408.49,1801,45,0
2026.03.06 21:30:00,93336.49,93372.47,93336.49,93372.47,1800,45,0
2026.03.06 21:00:00,93321.66,93336.47,93313.31,93336.47,1800,45,0
2026.03.06 20:30:00,93303.24,93321.64,93300.30,93321.64,1800,45,0
2026.03.06 20:00:00,93267.24,93303.22,93267.24,93303.22,1800,45,0
2026.03.06 19:30:00,93247.52,93267.22,93246.90,93267.22,1800,45,0
2026.03.06 19:00:00,93231.63,93265.63,93231.63,93247.50,1800,45,0
2026.03.06 18:30:00,93236.02,93247.30,93223.87,93231.61,1800,45,0
2026.03.06 18:00:00,93200.02,93236.00,93200.02,93236.00,1800,45,0
2026.03.06 17:30:00,93164.02,93200.00,93164.02,93200.00,1800,45,0
2026.03.06 17:00:00,93207.94,93211.84,93162.60,93164.00,1800,45,0
2026.03.06 16:30:00,93223.39,93237.91,93192.08,93207.92,1800,45,0
2026.03.06 16:00:00,93217.88,93237.38,93206.91,93223.37,1800,45,0
2026.03.06 15:30:00,93262.04,93268.02,93208.11,93217.86,1800,45,0
2026.03.06 15:00:00,93226.04,93262.02,93226.04,93262.02,1800,45,0
2026.03.06 14:30:00,93214.77,93234.65,93209.94,93226.02,1800,45,0
2026.03.06 14:00:00,93305.18,93308.42,93201.21,93214.75,1800,45,0
2026.03.06 13:30:00,93299.07,93317.85,93287.98,93305.16,1800,45,0
2026.03.06 13:00:00,93263.05,93299.05,93263.05,93299.05,1801,45,0
2026.03.06 12:30:00,93268.14,93296.84,93261.91,93263.03,1800,45,0
2026.03.06 12:00:00,93304.98,93313.50,93246.42,93268.12,1800,45,0
2026.03.06 11:30:00,93268.98,93304.96,93268.98,93304.96,1800,45,0
2026.03.06 11:00:00,93282.03,93287.83,93250.74,93268.96,1800,45,0
2026.03.06 10:30:00,93349.42,93353.36,93267.53,93282.01,1800,45,0
2026.03.06 10:00:00,93313.42,93349.40,93313.42,93349.40,1800,45,0
2026.03.06 09:30:00,93294.95,93313.40,93292.78,93313.40,1800,45,0
2026.03.06 09:00:00,93296.28,93305.20,93267.89,93294.93,1800,45,0
2026.03.06 08:30:00,93305.21,93308.41,93283.90,93296.26,1800,45,0
2026.03.06 08:00:00,93332.28,93339.26,93298.69,93305.19,1800,45,0
2026.03.06 07:30:00,93348.59,93367.61,93330.70,93332.26,1800,45,0
2026.03.06 07:00:00,93332.05,93348.57,93313.21,93348.57,1800,45,0
2026.03.06 06:30:00,93364.20,93366.96,93308.95,93332.03,1800,45,0
2026.03.06 06:00:00,93328.20,93364.18,93328.20,93364.18,1800,45,0
2026.03.06 05:30:00,93370.39,93377.67,93324.38,93328.18,1800,45,0
2026.03.06 05:00:00,93368.96,93376.72,93354.98,93370.37,1800,45,0
2026.03.06 04:30:00,93361.00,93388.26,93360.24,93368.94,1800,45,0
2026.03.06 04:00:00,93362.04,93362.24,93338.52,93360.98,1801,45,0
2026.03.06 03:30:00,93370.86,93379.30,93335.22,93362.02,1800,45,0
2026.03.06 03:00:00,93409.93,93410.79,93341.64,93370.84,1800,45,0
2026.03.06 02:30:00,93373.93,93409.91,93373.93,93409.91,1800,45,0
2026.03.06 02:00:00,93419.04,93445.18,93370.89,93373.91,1800,45,0
2026.03.06 01:30:00,93397.97,93433.43,93397.97,93419.02,1800,45,0
2026.03.06 01:00:00,93397.48,93409.64,93374.15,93397.95,1800,45,0
2026.03.06 00:30:00,93361.48,93397.46,93361.48,93397.46,1800,45,0
2026.03.06 00:00:00,93385.17,93393.75,93354.38,93361.46,1800,45,0
2026.03.05 23:30:00,93399.60,93428.74,93379.11,93385.15,1800,45,0
2026.03.05 23:00:00,93442.29,93445.45,93381.36,93399.58,1800,45,0
2026.03.05 22:30:00,93406.29,93442.27,93406.29,93442.27,1800,45,0
2026.03.05 22:00:00,93370.29,93406.27,93370.29,93406.27,1800,45,0
2026.03.05 21:30:00,93334.29,93370.27,93334.29,93370.27,1800,45,0
2026.03.05 21:00:00,93298.29,93334.27,93298.29,93334.27,1800,45,0
2026.03.05 20:30:00,93302.86,93307.02,93273.37,93298.27,1800,45,0
2026.03.05 20:00:00,93339.11,93354.07,93292.22,93302.84,1800,45,0
2026.03.05 19:30:00,93347.16,93380.76,93337.09,93339.09,1800,45,0
2026.03.05 19:00:00,93311.14,93347.14,93311.14,93347.14,1801,45,0
2026.03.05 18:30:00,93296.14,93311.12,93287.14,93311.12,1800,45,0
2026.03.05 18:00:00,93280.63,93296.12,93271.94,93296.12,1800,45,0
2026.03.05 17:30:00,93244.63,93280.61,93244.63,93280.61,1800,45,0
2026.03.05 17:00:00,93243.50,93254.22,93231.56,93244.61,1800,45,0
2026.03.05 16:30:00,93254.68,93264.62,93236.00,93243.48,1800,45,0
2026.03.05 16:00:00,93218.68,93254.66,93218.68,93254.66,1800,45,0
2026.03.05 15:30:00,93213.65,93218.66,93187.98,93218.66,1800,45,0
2026.03.05 15:00:00,93177.65,93213.63,93177.65,93213.63,1800,45,0
2026.03.05 14:30:00,93182.50,93186.18,93159.34,93177.63,1800,45,0
2026.03.05 14:00:00,93146.50,93182.48,93146.50,93182.48,1800,45,0
2026.03.05 13:30:00,93179.43,93200.59,93144.12,93146.48,1800,45,0
2026.03.05 13:00:00,93197.19,93203.43,93162.51,93179.41,1800,45,0
2026.03.05 12:30:00,93224.27,93255.89,93193.49,93197.17,1800,45,0
2026.03.05 12:00:00,93210.42,93241.80,93210.42,93224.25,1800,45,0
2026.03.05 11:30:00,93190.82,93210.40,93183.66,93210.40,1800,45,0
2026.03.05 11:00:00,93154.82,93190.80,93154.82,93190.80,1800,45,0
2026.03.05 10:30:00,93197.02,93210.56,93154.22,93154.80,1800,45,0
2026.03.05 10:00:00,93161.02,93197.00,93161.02,93197.00,1800,45,0
2026.03.05 09:30:00,93222.34,93228.14,93160.82,93161.00,1801,45,0
2026.03.05 09:00:00,93214.56,93233.72,93205.52,93222.32,1800,45,0
2026.03.05 08:30:00,93242.86,93243.10,93196.11,93214.54,1800,45,0
2026.03.05 08:00:00,93301.83,93307.77,93241.28,93242.84,1800,45,0
2026.03.05 07:30:00,93326.79,93341.61,93290.09,93301.81,1800,45,0
2026.03.05 07:00:00,93290.79,93326.77,93290.79,93326.77,1800,45,0
2026.03.05 06:30:00,93254.79,93290.77,93254.79,93290.77,1800,45,0
2026.03.05 06:00:00,93234.14,93254.77,93226.03,93254.77,1800,45,0
2026.03.05 05:30:00,93211.93,93237.47,93211.93,93234.12,1800,45,0
2026.03.05 05:00:00,93194.06,93211.91,93176.83,93211.91,1800,45,0
2026.03.05 04:30:00,93239.66,93245.80,93193.42,93194.04,1800,45,0
2026.03.05 04:00:00,93271.21,93280.03,93225.08,93239.64,1800,45,0
2026.03.05 03:30:00,93292.65,93294.73,93239.81,93271.19,1800,45,0
2026.03.05 03:00:00,93298.53,93317.27,93281.81,93292.63,1800,45,0
2026.03.05 02:30:00,93321.51,93339.03,93291.15,93298.51,1800,45,0
2026.03.05 02:00:00,93320.08,93340.32,93320.08,93321.49,1800,45,0
2026.03.05 01:30:00,93284.08,93320.06,93284.08,93320.06,1800,45,0
2026.03.05 01:00:00,93270.08,93294.96,93270.08,93284.06,1800,45,0
