Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.12.31 00:00:00,96519.84,96602.13,95953.32,95988.83,86400,45,0
2025.12.30 00:00:00,96466.50,96524.41,96339.16,96519.82,86400,45,0
2025.12.29 00:00:00,96410.80,96514.46,96305.47,96466.48,86400,45,0
2025.12.28 00:00:00,96337.59,96475.32,96219.03,96410.78,86400,45,0
2025.12.27 00:00:00,96713.86,96745.72,96260.31,96337.57,86400,45,0
2025.12.26 00:00:00,96637.83,96756.12,96402.50,96713.84,86400,45,0
2025.12.25 00:00:00,96589.35,96686.77,96487.41,96637.81,86280,45,0
2025.12.24 00:00:00,96661.40,96665.90,96435.34,96589.33,86383,45,0
2025.12.23 00:00:00,96409.87,96687.85,96316.27,96661.38,86401,45,0
2025.12.22 00:00:00,96444.29,96748.12,96409.51,96409.85,86400,45,0
2025.12.21 00:00:00,96761.08,96817.15,96350.34,96444.27,86336,45,0
2025.12.20 00:00:00,97049.88,97073.87,96746.50,96761.06,86036,45,0
2025.12.19 00:00:00,96751.14,97075.41,96739.81,97049.86,86400,45,0
2025.12.18 00:00:00,96623.93,96853.51,96557.73,96751.12,86401,45,0
2025.12.17 00:00:00,96622.05,96731.49,96444.51,96623.91,86400,45,0
2025.12.16 00:00:00,96682.78,96995.15,96573.35,96622.03,86400,45,0
2025.12.15 00:00:00,96581.20,96712.40,96463.40,96682.76,86400,45,0
2025.12.14 00:00:00,96661.99,96722.82,96382.62,96581.18,86401,45,0
2025.12.13 00:00:00,96483.90,96680.03,96412.48,96661.97,86388,45,0
2025.12.12 00:00:00,96581.00,96671.01,96407.27,96483.88,86400,45,0
2025.12.11 00:00:00,96582.21,96775.81,96496.97,96580.98,86400,45,0
2025.12.10 00:00:00,96101.94,96582.19,96087.48,96582.19,86400,45,0
2025.12.09 00:00:00,95761.54,96101.92,95747.12,96101.92,86401,45,0
2025.12.08 00:00:00,95657.53,95761.52,95488.86,95761.52,86391,45,0
2025.12.07 00:00:00,95713.14,95836.53,95593.28,95657.51,86261,45,0
2025.12.06 00:00:00,95354.06,95765.55,95277.21,95713.12,86400,45,0
2025.12.05 00:00:00,95203.30,95419.10,95130.75,95354.04,86401,45,0
2025.12.04 00:00:00,95063.00,95244.43,95026.25,95203.28,86400,45,0
2025.12.03 00:00:00,95253.30,95329.70,94954.37,95062.98,86400,45,0
2025.12.02 00:00:00,95505.72,95518.44,95174.14,95253.28,86400,45,0
2025.12.01 00:00:00,95442.79,95525.27,95292.17,95505.70,86398,45,0
