Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.12.31 23:59:00,95987.65,95988.83,95987.65,95988.83,60,45,0
2025.12.31 23:58:00,96007.96,96008.68,95987.19,95987.63,60,45,0
2025.12.31 23:57:00,96006.76,96007.94,96006.76,96007.94,60,45,0
2025.12.31 23:56:00,96005.56,96006.74,96005.56,96006.74,60,45,0
2025.12.31 23:55:00,96004.36,96005.54,96004.36,96005.54,60,45,0
2025.12.31 23:54:00,96003.16,96004.34,96003.16,96004.34,60,45,0
2025.12.31 23:53:00,96021.32,96021.44,96002.10,96003.14,60,45,0
2025.12.31 23:52:00,96020.12,96021.30,96020.12,96021.30,60,45,0
2025.12.31 23:51:00,96018.92,96020.10,96018.92,96020.10,60,45,0
2025.12.31 23:50:00,96017.72,96018.90,96017.72,96018.90,60,45,0
2025.12.31 23:49:00,96016.52,96017.70,96016.52,96017.70,60,45,0
2025.12.31 23:48:00,96015.32,96016.50,96015.32,96016.50,60,45,0
2025.12.31 23:47:00,96014.12,96015.30,96014.12,96015.30,60,45,0
2025.12.31 23:46:00,96012.92,96014.10,96012.92,96014.10,60,45,0
2025.12.31 23:45:00,96011.72,96012.90,96011.72,96012.90,60,45,0
2025.12.31 23:44:00,96010.52,96011.70,96010.52,96011.70,60,45,0
2025.12.31 23:43:00,96009.32,96010.50,96009.32,96010.50,60,45,0
2025.12.31 23:42:00,96008.12,96009.30,96008.12,96009.30,60,45,0
2025.12.31 23:41:00,96006.92,96008.10,96006.92,96008.10,60,45,0
2025.12.31 23:40:00,96005.72,96006.90,96005.72,96006.90,60,45,0
2025.12.31 23:39:00,96004.52,96005.70,96004.52,96005.70,60,45,0
2025.12.31 23:38:00,96003.32,96004.50,96003.32,96004.50,60,45,0
2025.12.31 23:37:00,96002.12,96003.30,96002.12,96003.30,60,45,0
2025.12.31 23:36:00,96000.92,96002.10,96000.92,96002.10,60,45,0
2025.12.31 23:35:00,95999.72,96000.90,95999.72,96000.90,60,45,0
2025.12.31 23:34:00,95998.52,95999.70,95998.52,95999.70,60,45,0
2025.12.31 23:33:00,95997.32,95998.50,95997.32,95998.50,60,45,0
2025.12.31 23:32:00,95996.12,95997.30,95996.12,95997.30,60,45,0
2025.12.31 23:31:00,95994.92,95996.10,95994.92,95996.10,60,45,0
2025.12.31 23:30:00,95993.72,95994.90,95993.72,95994.90,60,45,0
2025.12.31 23:29:00,95992.52,95993.70,95992.52,95993.70,60,45,0
2025.12.31 23:28:00,95991.32,95992.50,95991.32,95992.50,60,45,0
2025.12.31 23:27:00,95990.12,95991.30,95990.12,95991.30,60,45,0
2025.12.31 23:26:00,95988.92,95990.10,95988.92,95990.10,60,45,0
2025.12.31 23:25:00,95987.72,95988.90,95987.72,95988.90,60,45,0
2025.12.31 23:24:00,95986.52,95987.70,95986.52,95987.70,60,45,0
2025.12.31 23:23:00,95985.32,95986.50,95985.32,95986.50,60,45,0
2025.12.31 23:22:00,95984.12,95985.30,95984.12,95985.30,60,45,0
2025.12.31 23:21:00,95982.92,95984.10,95982.92,95984.10,60,45,0
2025.12.31 23:20:00,95981.72,95982.90,95981.72,95982.90,60,45,0
2025.12.31 23:19:00,95980.52,95981.70,95980.52,95981.70,60,45,0
2025.12.31 23:18:00,95979.32,95980.50,95979.32,95980.50,60,45,0
2025.12.31 23:17:00,95978.12,95979.30,95978.12,95979.30,60,45,0
2025.12.31 23:16:00,96008.39,96008.93,95977.48,95978.10,60,45,0
2025.12.31 23:15:00,96007.19,96008.37,96007.19,96008.37,60,45,0
2025.12.31 23:14:00,96005.99,96007.17,96005.99,96007.17,60,45,0
2025.12.31 23:13:00,96004.79,96005.97,96004.79,96005.97,60,45,0
2025.12.31 23:12:00,96003.59,96004.77,96003.59,96004.77,60,45,0
2025.12.31 23:11:00,96002.39,96003.57,96002.39,96003.57,60,45,0
2025.12.31 23:10:00,96001.19,96002.37,96001.19,96002.37,60,45,0
2025.12.31 23:09:00,95999.99,96001.17,95999.99,96001.17,60,45,0
2025.12.31 23:08:00,95998.79,95999.97,95998.79,95999.97,60,45,0
2025.12.31 23:07:00,95997.59,95998.77,95997.59,95998.77,60,45,0
2025.12.31 23:06:00,95996.39,95997.57,95996.39,95997.57,60,45,0
2025.12.31 23:05:00,95995.19,95996.37,95995.19,95996.37,60,45,0
2025.12.31 23:04:00,95993.99,95995.17,95993.99,95995.17,60,45,0
2025.12.31 23:03:00,95992.79,95993.97,95992.79,95993.97,60,45,0
2025.12.31 23:02:00,95991.59,95992.77,95991.59,95992.77,60,45,0
2025.12.31 23:01:00,95990.39,95991.57,95990.39,95991.57,60,45,0
2025.12.31 23:00:00,95989.19,95990.37,95989.19,95990.37,60,45,0
2025.12.31 22:59:00,95987.99,95989.17,95987.99,95989.17,60,45,0
2025.12.31 22:58:00,95986.79,95987.97,95986.79,95987.97,60,45,0
2025.12.31 22:57:00,95985.59,95986.77,95985.59,95986.77,60,45,0
2025.12.31 22:56:00,95984.39,95985.57,95984.39,95985.57,60,45,0
2025.12.31 22:55:00,95983.19,95984.37,95983.19,95984.37,60,45,0
2025.12.31 22:54:00,95981.99,95983.17,95981.99,95983.17,60,45,0
2025.12.31 22:53:00,95980.79,95981.97,95980.79,95981.97,60,45,0
2025.12.31 22:52:00,95979.59,95980.77,95979.59,95980.77,60,45,0
2025.12.31 22:51:00,95978.39,95979.57,95978.39,95979.57,60,45,0
2025.12.31 22:50:00,96009.71,96010.77,95978.27,95978.37,60,45,0
2025.12.31 22:49:00,96008.51,96009.69,96008.51,96009.69,60,45,0
2025.12.31 22:48:00,96007.31,96008.49,96007.31,96008.49,60,45,0
2025.12.31 22:47:00,96006.11,96007.29,96006.11,96007.29,60,45,0
2025.12.31 22:46:00,96004.91,96006.09,96004.91,96006.09,60,45,0
2025.12.31 22:45:00,96003.71,96004.89,96003.71,96004.89,60,45,0
2025.12.31 22:44:00,96002.51,96003.69,96002.51,96003.69,60,45,0
2025.12.31 22:43:00,96001.31,96002.49,96001.31,96002.49,60,45,0
2025.12.31 22:42:00,96000.11,96001.29,96000.11,96001.29,60,45,0
2025.12.31 22:41:00,95998.91,96000.09,95998.91,96000.09,60,45,0
2025.12.31 22:40:00,95997.71,95998.89,95997.71,95998.89,60,45,0
2025.12.31 22:39:00,96029.62,96029.86,95996.77,95997.69,60,45,0
2025.12.31 22:38:00,96028.42,96029.60,96028.42,96029.60,60,45,0
2025.12.31 22:37:00,96027.22,96028.40,96027.22,96028.40,60,45,0
2025.12.31 22:36:00,96026.02,96027.20,96026.02,96027.20,60,45,0
2025.12.31 22:35:00,96024.82,96026.00,96024.82,96026.00,60,45,0
2025.12.31 22:34:00,96023.62,96024.80,96023.62,96024.80,60,45,0
2025.12.31 22:33:00,96022.42,96023.60,96022.42,96023.60,60,45,0
2025.12.31 22:32:00,96021.22,96022.40,96021.22,96022.40,60,45,0
2025.12.31 22:31:00,96020.02,96021.20,96020.02,96021.20,60,45,0
2025.12.31 22:30:00,96018.82,96020.00,96018.82,96020.00,60,45,0
2025.12.31 22:29:00,96017.62,96018.80,96017.62,96018.80,60,45,0
2025.12.31 22:28:00,96016.42,96017.60,96016.42,96017.60,60,45,0
2025.12.31 22:27:00,96015.22,96016.40,96015.22,96016.40,60,45,0
2025.12.31 22:26:00,96014.02,96015.20,96014.02,96015.20,60,45,0
2025.12.31 22:25:00,96012.82,96014.00,96012.82,96014.00,60,45,0
2025.12.31 22:24:00,96011.62,96012.80,96011.62,96012.80,60,45,0
2025.12.31 22:23:00,96010.42,96011.60,96010.42,96011.60,60,45,0
2025.12.31 22:22:00,96009.22,96010.40,96009.22,96010.40,60,45,0
2025.12.31 22:21:00,96008.02,96009.20,96008.02,96009.20,60,45,0
2025.12.31 22:20:00,96006.82,96008.00,96006.82,96008.00,60,45,0
2025.12.31 22:19:00,96005.62,96006.80,96005.62,96006.80,60,45,0
2025.12.31 22:18:00,96004.42,96005.60,96004.42,96005.60,60,45,0
2025.12.31 22:17:00,96003.22,96004.40,96003.22,96004.40,60,45,0
2025.12.31 22:16:00,96002.02,96003.20,96002.02,96003.20,60,45,0
2025.12.31 22:15:00,96000.82,96002.00,96000.82,96002.00,60,45,0
2025.12.31 22:14:00,95999.62,96000.80,95999.62,96000.80,60,45,0
2025.12.31 22:13:00,95998.42,95999.60,95998.42,95999.60,60,45,0
2025.12.31 22:12:00,95997.22,95998.40,95997.22,95998.40,60,45,0
2025.12.31 22:11:00,95996.02,95997.20,95996.02,95997.20,60,45,0
2025.12.31 22:10:00,95994.82,95996.00,95994.82,95996.00,60,45,0
2025.12.31 22:09:00,95993.62,95994.80,95993.62,95994.80,60,45,0
2025.12.31 22:08:00,95992.42,95993.60,95992.42,95993.60,60,45,0
2025.12.31 22:07:00,95991.22,95992.40,95991.22,95992.40,60,45,0
2025.12.31 22:06:00,95990.02,95991.20,95990.02,95991.20,60,45,0
2025.12.31 22:05:00,95988.82,95990.00,95988.82,95990.00,60,45,0
2025.12.31 22:04:00,95987.62,95988.80,95987.62,95988.80,60,45,0
2025.12.31 22:03:00,95986.42,95987.60,95986.42,95987.60,60,45,0
2025.12.31 22:02:00,95985.22,95986.40,95985.22,95986.40,60,45,0
2025.12.31 22:01:00,95984.02,95985.20,95984.02,95985.20,60,45,0
2025.12.31 22:00:00,95982.82,95984.00,95982.82,95984.00,60,45,0
2025.12.31 21:59:00,95981.62,95982.80,95981.62,95982.80,60,45,0
2025.12.31 21:58:00,95980.42,95981.60,95980.42,95981.60,60,45,0
2025.12.31 21:57:00,95979.22,95980.40,95979.22,95980.40,60,45,0
2025.12.31 21:56:00,95978.02,95979.20,95978.02,95979.20,60,45,0
2025.12.31 21:55:00,95976.82,95978.00,95976.82,95978.00,60,45,0
2025.12.31 21:54:00,95975.62,95976.80,95975.62,95976.80,60,45,0
2025.12.31 21:53:00,95974.42,95975.60,95974.42,95975.60,60,45,0
2025.12.31 21:52:00,95973.22,95974.40,95973.22,95974.40,60,45,0
2025.12.31 21:51:00,95972.02,95973.20,95972.02,95973.20,60,45,0
2025.12.31 21:50:00,95970.82,95972.00,95970.82,95972.00,60,45,0
2025.12.31 21:49:00,95969.62,95970.80,95969.62,95970.80,60,45,0
