Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.03.01 00:00:00,93053.25,93491.17,92676.55,93471.72,517997,45,0
2026.02.22 00:00:00,93606.41,93749.65,92946.33,93053.23,603559,45,0
2026.02.15 00:00:00,93795.11,94328.23,93591.81,93606.39,603349,45,0
2026.02.08 00:00:00,94654.71,94922.55,93657.76,93795.09,604110,45,0
2026.02.01 00:00:00,95108.62,95459.20,94462.73,94654.69,604457,45,0
2026.01.25 00:00:00,95463.72,95614.83,94888.09,95108.60,604739,45,0
2026.01.18 00:00:00,95384.59,95764.95,95099.42,95463.70,604701,45,0
2026.01.11 00:00:00,95578.28,96120.80,95199.84,95384.57,604566,45,0
2026.01.04 00:00:00,95590.34,96141.53,95366.57,95578.26,604801,45,0
2025.12.28 00:00:00,96337.59,96602.13,95358.38,95590.32,604543,45,0
2025.12.21 00:00:00,96761.08,96817.15,96260.31,96337.57,604600,45,0
2025.12.14 00:00:00,96661.99,97075.41,96382.62,96761.06,604438,45,0
2025.12.07 00:00:00,95713.14,96775.81,95488.86,96661.97,604641,45,0
2025.11.30 00:00:00,95510.74,95765.55,94954.37,95713.12,604799,45,0
2025.11.23 00:00:00,95563.41,95721.65,95097.05,95510.72,604634,45,0
2025.11.16 00:00:00,94456.71,95592.28,94261.53,95563.39,604544,45,0
2025.11.09 00:00:00,94472.45,94627.34,94008.20,94456.69,604738,45,0
2025.11.02 00:00:00,95513.91,95524.91,94423.14,94472.43,604106,45,0
2025.10.26 00:00:00,94677.86,95903.01,94591.34,95513.89,598696,45,0
2025.10.19 00:00:00,94943.27,95178.98,94552.18,94677.84,603561,45,0
2025.10.12 00:00:00,94481.54,94988.95,94137.30,94943.25,604662,45,0
2025.10.05 00:00:00,94849.54,94907.99,94050.05,94481.52,604737,45,0
2025.09.28 00:00:00,94153.28,95075.29,94032.27,94849.52,604221,45,0
2025.09.21 00:00:00,94718.17,94889.46,93862.09,94153.26,604535,45,0
2025.09.14 00:00:00,94600.47,94859.00,94062.71,94718.15,593846,45,0
2025.09.07 00:00:00,95414.58,95538.28,94596.85,94600.45,593619,45,0
2025.08.31 00:00:00,96139.69,96176.30,95247.70,95414.56,604772,45,0
2025.08.24 00:00:00,96276.35,96650.14,96076.77,96139.67,604272,45,0
2025.08.17 00:00:00,95812.96,96308.16,95708.45,96276.33,604645,45,0
2025.08.10 00:00:00,95556.10,96111.25,95392.31,95812.94,604727,45,0
2025.08.03 00:00:00,95237.43,95556.08,94606.94,95556.08,604664,45,0
2025.07.27 00:00:00,95043.62,95641.08,94883.42,95237.41,604801,45,0
2025.07.20 00:00:00,95053.86,95302.56,94791.16,95043.60,604800,45,0
2025.07.13 00:00:00,95176.11,95265.78,94704.39,95053.84,604548,45,0
2025.07.06 00:00:00,94801.21,95392.80,94321.71,95176.09,604724,45,0
2025.06.29 00:00:00,94684.33,94932.03,94400.64,94801.19,604688,45,0
2025.06.22 00:00:00,94797.01,95078.05,94503.37,94684.31,604581,45,0
2025.06.15 00:00:00,94096.82,94796.99,93887.81,94796.99,604208,45,0
2025.06.08 00:00:00,93165.12,94271.30,93039.77,94096.80,604801,45,0
2025.06.01 00:00:00,93753.38,94017.24,93068.66,93165.10,604518,45,0
2025.05.25 00:00:00,94442.09,94542.97,93751.38,93753.36,604417,45,0
2025.05.18 00:00:00,94270.27,94879.90,94224.00,94442.07,604740,45,0
2025.05.11 00:00:00,94501.91,94533.92,93991.05,94270.25,604565,45,0
2025.05.04 00:00:00,94135.08,94517.39,93721.52,94501.89,604738,45,0
2025.04.27 00:00:00,94417.12,94592.28,93996.68,94135.06,604657,45,0
2025.04.20 00:00:00,94964.78,95033.22,94373.57,94417.10,604412,45,0
2025.04.13 00:00:00,94782.07,95217.59,94450.26,94964.76,604474,45,0
2025.04.06 00:00:00,95303.21,95547.90,94671.20,94782.05,604657,45,0
2025.03.30 00:00:00,95150.94,95858.30,94978.93,95303.19,598668,45,0
2025.03.23 00:00:00,95729.75,95884.48,94981.63,95150.92,603978,45,0
2025.03.16 00:00:00,95141.86,96212.17,94876.97,95729.73,604650,45,0
2025.03.09 00:00:00,94685.30,95230.35,94431.16,95141.84,604702,45,0
2025.03.02 00:00:00,94944.63,95196.92,94141.85,94685.28,604291,30,0
2025.02.23 00:00:00,95187.27,95414.69,94731.79,94944.61,604740,30,0
2025.02.16 00:00:00,95312.14,95538.07,94989.36,95187.25,604456,30,0
2025.02.09 00:00:00,95780.08,96275.09,95127.59,95312.12,604611,30,0
